,doc_id,sentence
14317,868,"a modesty befits the soul"
14318,868,"that bears another's—name—"
14319,868,"a doubt—if it be fair—indeed—"
14320,868,"to wear that perfect—pearl—"
14321,868,"the man—upon the woman—binds—"
14322,868,"to clasp her soul—for all—"
14323,868,"a prayer, that it more angel—prove—"
14324,868,"a whiter gift—within—"
14325,868,"to that munificence, that chose—"
14326,868,"so unadorned—a queen—"
14327,868,"a gratitude—that such be true—"
14328,868,"it had esteemed the dream—"
14329,868,"too beautiful—for shape to prove—"
14330,868,or posture—to redeem!
14331,869,689
14332,869,""
14333,869,"the zeroes—taught us—phosphorous—"
14334,869,"we learned to like the fire"
14335,869,"by playing glaciers—when a boy—"
14336,869,"and tinder—guessed—by power"
14337,869,"of opposite—to balance odd—"
14338,869,"if white—a red—must be!"
14339,869,"paralysis—our primer—dumb—"
14340,869,unto vitality!
14341,870,696
14342,870,""
14343,870,"their height in heaven comforts not—"
14344,870,"their glory—nought to me—"
14345,870,"'twas best imperfect—as it was—"
14346,870,i'm finite—i can't see—
14347,870,""
14348,870,"the house of supposition—"
14349,870,"the glimmering frontier that"
14350,870,"skirts the acres of perhaps—"
14351,870,to me—shows insecure—
14352,870,""
14353,870,"the wealth i had—contented me—"
14354,870,"if 'twas a meaner size—"
14355,870,"then i had counted it until"
14356,870,it pleased my narrow eyes—
14357,870,""
14358,870,"better than larger values—"
14359,870,"that show however true—"
14360,870,"this timid life of evidence"
14361,870,"keeps pleading—""i don't know,"""
14362,871,332
14363,871,""
14364,871,"there are two ripenings—one—of sight—"
14365,871,"whose forces spheric wind"
14366,871,"until the velvet product"
14367,871,"drop spicy to the ground—"
14368,871,"a homelier maturing—"
14369,871,"a process in the bur—"
14370,871,"that teeth of frosts alone disclose"
14371,871,"in far october air,"
14372,872,322
14373,872,""
14374,872,"there came a day at summer's full,"
14375,872,"entirely for me—"
14376,872,"i thought that such were for the saints,"
14377,872,where resurrections—be—
14378,872,""
14379,872,"the sun, as common, went abroad,"
14380,872,"the flowers, accustomed, blew,"
14381,872,"as if no soul the solstice passed"
14382,872,that maketh all things new—
14383,872,""
14384,872,"the time was scarce profaned, by speech—"
14385,872,"the symbol of a word"
14386,872,"was needless, as at sacrament,"
14387,872,the wardrobe—of our lord—
14388,872,""
14389,872,"each was to each the sealed church,"
14390,872,"permitted to commune this—time—"
14391,872,"lest we too awkward show"
14392,872,"at supper of the lamb,"
14393,872,""
14394,872,"the hours slid fast—as hours will,"
14395,872,"clutched tight, by greedy hands—"
14396,872,"so faces on two decks, look back,"
14397,872,bound to opposing lands—
14398,872,""
14399,872,"and so when all the time had leaked,"
14400,872,"without external sound"
14401,872,"each bound the other's crucifix—"
14402,872,we gave no other bond—
14403,872,""
14404,872,"sufficient troth, that we shall rise—"
14405,872,"deposed—at length, the grave—"
14406,872,"to that new marriage,"
14407,872,justified—through calvaries of love—
14408,873,"there cam a wind like a bugle -"
14409,873,"it quivered through the grass"
14410,873,"and a green chill upon the heat"
14411,873,"so ominous did pass"
14412,873,"we barred the windows and the doors"
14413,873,"as from an emerald ghost -"
14414,873,"the doom's electric moccasin"
14415,873,"the very instant passed -"
14416,873,"on a strange mob of panting trees"
14417,873,"and fences fled away"
14418,873,"and rivers where the houses ran"
14419,873,"those looked that lived - that day -"
14420,873,"the bell within the steeple wild"
14421,873,"the flying tidings told -"
14422,873,"how much can come"
14423,873,"and much can go,"
14424,873,and yet abide the world!
14425,874,856
14426,874,""
14427,874,"there is a finished feeling"
14428,874,"experienced at graves—"
14429,874,"a leisure of the future—"
14430,874,"a wilderness of size,"
14431,874,""
14432,874,"by death's bold exhibition"
14433,874,"preciser what we are"
14434,874,"and the eternal function"
14435,874,"enabled to infer,"
14436,875,380
14437,875,""
14438,875,"there is a flower that bees prefer—"
14439,875,"and butterflies—desire—"
14440,875,"to gain the purple democrat"
14441,875,the humming bird—aspire—
14442,875,""
14443,875,"and whatsoever insect pass—"
14444,875,"a honey bear away"
14445,875,"proportioned to his several dearth"
14446,875,and her—capacity—
14447,875,""
14448,875,"her face be rounder than the moon"
14449,875,"and ruddier than the gown"
14450,875,"or orchis in the pasture—"
14451,875,or rhododendron—worn—
14452,875,""
14453,875,"she doth not wait for june—"
14454,875,"before the world be green—"
14455,875,"her sturdy little countenance"
14456,875,against the wind—be seen—
14457,875,""
14458,875,"contending with the grass—"
14459,875,"near kinsman to herself—"
14460,875,"for privilege of sod and sun—"
14461,875,sweet litigants for life—
14462,875,""
14463,875,"and when the hills be full—"
14464,875,"and newer fashions blow—"
14465,875,"doth not retract a single spice"
14466,875,for pang of jealousy—
14467,875,""
14468,875,"her public—be the noon—"
14469,875,"her providence—the sun—"
14470,875,"her progress—by the bee—proclaimed—"
14471,875,in sovereign—swerveless tune—
14472,875,""
14473,875,"the bravest—of the host—"
14474,875,"surrendering—the last—"
14475,875,"nor even of defeat—aware—"
14476,875,what cancelled by the frost—
14477,876,930
14478,876,""
14479,876,"there is a june when corn is cut"
14480,876,"and roses in the seed—"
14481,876,"a summer briefer than the first"
14482,876,but tenderer indeed
14483,876,""
14484,876,"as should a face supposed the grave's"
14485,876,"emerge a single noon"
14486,876,"in the vermilion that it wore"
14487,876,"affect us, and return—"
14488,876,""
14489,876,"two seasons, it is said, exist—"
14490,876,"the summer of the just,"
14491,876,"and this of ours, diversified"
14492,876,"with prospect, and with frost—"
14493,876,""
14494,876,"may not our second with its first"
14495,876,"so infinite compare"
14496,876,"that we but recollect the one"
14497,876,the other to prefer?
14498,877,396
14499,877,""
14500,877,"there is a languor of the life"
14501,877,"more imminent than pain—"
14502,877,"'tis pain's successor—when the soul"
14503,877,has suffered all it can—
14504,877,""
14505,877,"a drowsiness—diffuses—"
14506,877,"a dimness like a fog"
14507,877,"envelops consciousness—"
14508,877,"as mists—obliterate a crag,"
14509,877,""
14510,877,"the surgeon—does not blanch—at pain"
14511,877,"his habit—is severe—"
14512,877,"but tell him that it ceased to feel—"
14513,877,the creature lying there—
14514,877,""
14515,877,"and he will tell you—skill is late—"
14516,877,"a mightier than he—"
14517,877,"has ministered before him—"
14518,877,"there's no vitality,"
14519,878,24
14520,878,""
14521,878,"there is a morn by men unseen—"
14522,878,"whose maids upon remoter green"
14523,878,"keep their seraphic may—"
14524,878,"and all day long, with dance and game,"
14525,878,"and gambol i may never name—"
14526,878,"employ their holiday,"
14527,878,""
14528,878,"here to light measure, move the feet"
14529,878,"which walk no more the village street—"
14530,878,"nor by the wood are found—"
14531,878,"here are the birds that sought the sun"
14532,878,"when last year's distaff idle hung"
14533,878,"and summer's brows were bound,"
14534,878,""
14535,878,"ne'er saw i such a wondrous scene—"
14536,878,"ne'er such a ring on such a green—"
14537,878,"nor so serene array—"
14538,878,"as if the stars some summer night"
14539,878,"should swing their cups of chrysolite—"
14540,878,and revel till the day—
14541,878,""
14542,878,"like thee to dance—like thee to sing—"
14543,878,"people upon the mystic green—"
14544,878,"i ask, each new may morn,"
14545,878,"i wait thy far, fantastic bells—"
14546,878,unto the different dawn!
14547,879,599
14548,879,""
14549,879,"there is a pain—so utter—"
14550,879,"it swallows substance up—"
14551,879,"then covers the abyss with trance—"
14552,879,"so memory can step"
14553,879,"around—across—upon it—"
14554,879,"as one within a swoon—"
14555,879,"goes safely—where an open eye—"
14556,879,"would drop him—bone by bone,"
14557,880,551
14558,880,""
14559,880,"there is a shame of nobleness—"
14560,880,"confronting sudden pelf—"
14561,880,"a finer shame of ecstasy—"
14562,880,convicted of itself—
14563,880,""
14564,880,"a best disgrace—a brave man feels—"
14565,880,"acknowledged—of the brave—"
14566,880,"one more—""ye blessed""—to be told—"
14567,880,but that's—behind the grave—
14568,881,8
14569,881,""
14570,881,"there is a word"
14571,881,"which bears a sword"
14572,881,"can pierce an armed man—"
14573,881,"it hurls its barbed syllables"
14574,881,"and is mute again—"
14575,881,"but where it fell"
14576,881,"the saved will tell"
14577,881,"on patriotic day,"
14578,881,"some epauletted brother"
14579,881,"gave his breath away,"
14580,881,""
14581,881,"wherever runs the breathless sun—"
14582,881,"wherever roams the day—"
14583,881,"there is its noiseless onset—"
14584,881,"there is its victory!"
14585,881,"behold the keenest marksman!"
14586,881,"the most accomplished shot!"
14587,881,"time's sublimest target"
14588,881,"is a soul ""forgot!"""
14589,882,782
14590,882,""
14591,882,"there is an arid pleasure—"
14592,882,"as different from joy—"
14593,882,"as frost is different from dew—"
14594,882,like element—are they—
14595,882,""
14596,882,"yet one—rejoices flowers—"
14597,882,"and one—the flowers abhor—"
14598,882,"the finest honey—curdled—"
14599,882,is worthless—to the bee—
14600,883,2
14601,883,""
14602,883,"there is another sky,"
14603,883,"ever serene and fair,"
14604,883,"and there is another sunshine,"
